ID_ev_booking;date_start;title;subtitle;room;tag1_E;tag2_E;genre;cast_full;program_full
000000e9:001b8a22;2025-10-10T10:00:00;Mon premier Arraial;;Espace Découverte;Without words;3–5 years;0;Paulo Lameiro (conception) | Paulo Lameiro (animation) | Paulo Bernardino (clarinette) | Paulo Bernardino (Elektronik) | Ana Sofia Paiva (voix) | Ana Sofia Paiva (mouvements);
000000e9:001b5400;2025-10-10T19:30:00;Festival atlântico | Leo Middea;;Salle de Musique de Chambre;World;Instrument Focus;World;Leo Middea (guitar) | Leo Middea (vocals);
000000e9:001ba0c5;2025-10-10T21:30:00;Festival atlântico | Bia Ferreira;;Espace Découverte;World;Thought-provoking;World;Bia Ferreira (guitar) | Bia Ferreira (vocals);
000000e9:001b8a2d;2025-10-11T10:30:00;Mon premier Arraial;;Espace Découverte;Without words;3–5 years;;Paulo Lameiro (conception) | Paulo Lameiro (animation) | Paulo Bernardino (clarinette) | Paulo Bernardino (Elektronik) | Ana Sofia Paiva (voix) | Ana Sofia Paiva (mouvements);
000000e9:001b8c98;2025-10-11T18:00:00;Festival atlântico | Carmen Souza;Port’Inglês;Salle de Musique de Chambre;World;Soulful;World;Carmen Souza (vocals) | Carmen Souza (guitar) | Carmen Souza (piano) | Theo Pascal (bass) | Elias Kacomanolis (drums) | Jonathan Idiagbonya (piano);
000000e9:001b536d;2025-10-11T20:00:00;Festival atlântico | Mayra Andrade;reEncanto;Grand Auditorium;World;Soulful;World;Mayra Andrade (vocals) | Djodje Almeida (guitar);
000000e9:001ba359;2025-10-11T21:45:00;Festival atlântico | Carisa Dias;;Grand Foyer;World;Soulful;World;Carisa Dias (vocals) | Luca Vaillancourt (guitar) | Esquerdinha (bass) | Djoy DʼNinha (percussion);
000000e9:001b8a2a;2025-10-12T10:30:00;Mon premier Arraial;;Espace Découverte;Without words;3–5 years;;Paulo Lameiro (conception) | Paulo Lameiro (animation) | Paulo Bernardino (clarinette) | Paulo Bernardino (Elektronik) | Ana Sofia Paiva (voix) | Ana Sofia Paiva (mouvements);
000000e9:001b6b05;2025-10-12T17:00:00;60 Joer Madrigal de Luxembourg;Concert de Bienfaisance nestwärme;Grand Auditorium;Fräiraim;Intimate;Vocal / Choral;Le Madrigal de Luxembourg (chœur) | Ensemble Vocal Eurocantica (chœur) | Trierer Konzertchor (chœur) | Neues Rheinisches Kammerorchester (orchestre) | Jochen Schaaf (direction) | Antje Bitterlich (soprano) | Andreas Post (ténor) | David John Pike (baryton) | Daniel Lang (direction de chœur);Richard Wagner — Siegfried-Idyll | Claude Debussy — L'Enfant prodigue | Johannes Brahms — Ein deutsches Requiem
000000e9:001b0c91;2025-10-13T19:30:00;Trio El Choclo;;Salle de Musique de Chambre;External Organiser;;0;Clemens Ratajczak (violon) | Eduardo Rodríguez Romanos (contrebasse) | Christopher Bruckman (piano) | Christopher Bruckman (accordéon);Œuvres de Bartók, Bechet, Casucci, Corea, Gade, Galliano, Gardel, Hollaender, Jobim, Kálmán, Kreisler, Liebmann, Massenet, Monti, Velázquez, Piazzolla, Thielemans, Villoldo | Astor Piazzolla — Bis: Libertango | Vittorio Monti — Bis: Csárdás (arr. Chris Bruckman)
000000e9:001b3b39;2025-10-14T19:30:00;A Blind Date with Lucilin;;Espace Découverte;Outside-the-box;Thought-provoking;Contemporary / Experimental;United Instruments of Lucilin (ensemble) | Pit Brosius (modération) | Emmanuelle Pellegrini (modération) | Pit Brosius (direction);Programme annoncé pendant le concert / Das Programm wird während des Konzerts angesagt. / Programme to be announced from the stage | Yiran Zhao — the unreachable shore
000000e9:001b20b9;2025-10-15T19:30:00;A Throw of Dice;Film with live music, with Nishat Khan;Grand Auditorium;Film;World;Film;Membres du Luxembourg Philharmonic | Nishat Khan (sitar) | Hanif Dewaka (tabla) | David Clymer (keyboard) | David Clymer (tanpura) | Ellie Slorach (direction) | Rameez Kalawant (sarangi);Film: A Throw of Dice (Prapancha Pash) | Franz Osten — réalisation | W.A Burton, Max Jungk, Niranjan Pal — scénario | Nishat Khan — musique
000000e9:0019f88a;2025-10-16T19:30:00;Mozart: Idomeneo;;0000010f:0000017d;Classical Hits;Epic;Orchestra;Luxembourg Philharmonic (orchestre) | Fabio Biondi (direction) | Bernard Richter (ténor) | Josy Santos (mezzo-soprano) | Anna El-Khashem (soprano) | Jacquelyn Wagner (soprano) | Linard Vrielink (ténor) | William Meinert (basse) | Eastman (danse) | Chœur du Grand Théâtre de Genève (chœur) | Sidi Larbi Cherkaoui (mise en scène) | Michaël Bauer (lumières) | Chiharu Shiota (décors) | Yuima Nakazato (costumes) | Cristina Nyffeler (Bühnenbildassistenz) | Sidi Larbi Cherkaoui (chorégraphie) | Jason Bridges (ténor);Wolfgang A. Mozart — Idomeneo KV 366
000000e9:0019435b;2025-10-17T10:00:00;Goscho, der Bär;;Espace Découverte;;;0;Wladigeroff Brothers (ensemble à vent) | Alexander Alexandrov Wladigeroff (Trompete, Flügelhorn, Komposition) | Konstantin Alexandrov Wladigeroff (Klarinette, Klavier, Komposition) | Vera Nemirova (Text, Regie) | Stephan Knies (Dramaturgie) | Pavlina Eusterhus (Ausstattung) | Dimitar Ivanov (Video, Licht);
000000e9:001ab849;2025-10-17T10:00:00;De Pierchen an de Wollef;Erzielconcert;Grand Auditorium;In Luxembourgish;4–8 years;0;Luxembourg Philharmonic (orchestre) | Marie Jung (Erzielung) | David Daubenfeld (Leedung) | Wolfgang Türks (Regie) | Noémie Tudoux (décors) | Carmen Di Pinto (costumes) | Marie Jung (adaptation scénique) | Wolfgang Türks (adaptation scénique);Sergueï Prokofiev — Pierre et le loup (Peter und der Wolf)
000000e9:001b6e1f;2025-10-17T19:30:00;Authentica;;Salle de Musique de Chambre;Fräiraim;World;World;Authentica (ensemble) | Martina Menichetti (vocals) | Martina Menichetti (flûtes) | Martina Menichetti (keyboard) | Martina Menichetti (compositions) | Martina Menichetti (arrangements) | Cyril Yabroudi (guitare acoustique) | Kader Fahem (guitare acoustique) | Kader Fahem (mandole) | Amit Dhuri (percussion) | Cyril Yabroudi (guitare basse électrique) | Frin Wolter (accordéon) | Cynthia Knoch (backing vocals) | Faye Reiser (backing vocals);Traditional, Martina Menichetti — «Call of the Night» | Martina Menichetti — «For ages to come» | Traditional — «Et souz e kleng wëll Vigelchen» (arr. Martina Menichetti) | Traditional — «Chiberli» (arr. Martina Menichetti) | Martina Menichetti — «Miller’s Valley Nightingale» | Martina Menichetti — «The Wind over the Sea» | Traditional — «Flower Street / D’Lidd vum Théiwesbuer» (arr. Martina Menichetti) | Traditional — «De Schmadd» (arr. Martina Menichetti) | Martina Menichetti — «Antidote» | Traditional — Contredanse de Bastogne (arr. Martina Menichetti) | Traditional — «Le Pommier» (arr. Martina Menichetti) | Edmond Lentz — «Wéi Méng Mamm nach huet gesponnen / A long time ago» (arr. Martina Menichetti) | Pièce pour percussion solo | Traditional, Martina Menichetti — «A Light for the Way» | Martina Menichetti — «La Sauvage» | Traditional, Martina Menichetti — «Sources of Joy»
000000e9:00194360;2025-10-18T11:00:00;Goscho, der Bär;Musiktheater;Espace Découverte;;;;Wladigeroff Brothers (ensemble à vent) | Alexander Alexandrov Wladigeroff (Trompete, Flügelhorn, Komposition) | Konstantin Alexandrov Wladigeroff (Klarinette, Klavier, Komposition) | Vera Nemirova (Text, Regie) | Stephan Knies (Dramaturgie) | Pavlina Eusterhus (Ausstattung) | Dimitar Ivanov (Video, Licht);
000000e9:001ab84a;2025-10-18T11:00:00;De Pierchen an de Wollef;Erzielconcert;Grand Auditorium;In Luxembourgish;4–8 years;0;Luxembourg Philharmonic (orchestre) | Marie Jung (Erzielung) | David Daubenfeld (Leedung) | Wolfgang Türks (Regie) | Noémie Tudoux (décors) | Carmen Di Pinto (costumes) | Marie Jung (adaptation scénique) | Wolfgang Türks (adaptation scénique);Sergueï Prokofiev — Pierre et le loup (Peter und der Wolf)
000000e9:0019f88c;2025-10-18T19:30:00;Mozart: Idomeneo;;0000010f:0000017d;Classical Hits;Epic;Orchestra;Luxembourg Philharmonic (orchestre) | Fabio Biondi (direction) | Bernard Richter (ténor) | Josy Santos (mezzo-soprano) | Anna El-Khashem (soprano) | Jacquelyn Wagner (soprano) | Linard Vrielink (ténor) | William Meinert (basse) | Eastman (danse) | Chœur du Grand Théâtre de Genève (chœur) | Sidi Larbi Cherkaoui (mise en scène) | Michaël Bauer (lumières) | Chiharu Shiota (décors) | Yuima Nakazato (costumes) | Cristina Nyffeler (Bühnenbildassistenz) | Sidi Larbi Cherkaoui (chorégraphie) | Jason Bridges (ténor);Wolfgang A. Mozart — Idomeneo KV 366
000000e9:00194359;2025-10-19T11:00:00;Goscho, der Bär;Musiktheater;Espace Découverte;;;;Wladigeroff Brothers (ensemble à vent) | Alexander Alexandrov Wladigeroff (Trompete, Flügelhorn, Komposition) | Konstantin Alexandrov Wladigeroff (Klarinette, Klavier, Komposition) | Vera Nemirova (Text, Regie) | Stephan Knies (Dramaturgie) | Pavlina Eusterhus (Ausstattung) | Dimitar Ivanov (Video, Licht);
000000e9:001b5e0e;2025-10-19T16:00:00;Mon ami Chostakovitch;;Salle de Musique de Chambre;Intimate;Music and More;Chamber;Jean-François Zygel (piano) | Jean-François Zygel (improvisation musicale) | Quatuor Elmire (quatuor à cordes) | David Petrlik (violon) | Yoan Brakha (violon) | Hortense Fourrier (alto) | Rémi Carlon (violoncelle) | Jean-François Zygel (composition);Œuvres de Chostakovitch et Zygel
000000e9:0019b320;2025-10-19T19:30:00;William Christie & Les Arts Florissants;Divines idylles;Grand Auditorium;Soulful;Epic;Early music & Baroque;Les Arts Florissants (orchestre) | William Christie (direction) | Marie Lambert-Le Bihan (mise en scène) | Stéphane Facco (mise en scène) | Kevin Arboleda-Oquendo (basse) | William Christie (clavecin) | William Christie (orgue) | Josipa Bilić (dessus) | Camille Chopin (dessus) | Sarah Fleiss (dessus) | Tanaquil Ollivier (dessus) | Sydney Frodsham (bas-dessus) | Richard Pittsinger (haute-contre) | Bastien Rimondi (haute-contre) | Attila Varga-Tóth (taille) | Olivier Bergeron (basse-taille) | Claire Graham (danse) | Eleanor Freeman (assistance à la chorégraphie) | Martin Chaix (chorégraphie) | Noémie Larcheveque (danse) | Tom Godefroid (danse) | Andrea Scarfi (danse);Marc-Antoine Charpentier — Les Arts florissants | Marc-Antoine Charpentier — La Descente d'Orphée aux Enfers
000000e9:00194361;2025-10-20T10:00:00;Goscho, der Bär;;Espace Découverte;;;0;Wladigeroff Brothers (ensemble à vent) | Alexander Alexandrov Wladigeroff (Trompete, Flügelhorn, Komposition) | Konstantin Alexandrov Wladigeroff (Klarinette, Klavier, Komposition) | Vera Nemirova (Text, Regie) | Stephan Knies (Dramaturgie) | Pavlina Eusterhus (Ausstattung) | Dimitar Ivanov (Video, Licht);
000000e9:0019cdd2;2025-10-20T19:30:00;Aus nördlichen Gefilden;;Grand Auditorium;External Organiser;;0;Solistes Européens, Luxembourg (ensemble) | Christoph König (direction) | Benjamin Kruithof (violoncelle);Christophe Mirkes — nouvelle œuvre (création, commande Ministère de la Culture) | Camille Saint-Saëns — Concerto pour violoncelle et orchestre N° 1 | Felix Mendelssohn Bartholdy — Symphonie N° 3 «Schottische» / «Écossaise»
000000e9:001a7ae9;2025-10-20T19:30:00;Gringolts Quartet;Mozart & Schumann en la majeur;Salle de Musique de Chambre;Intimate;Soulful;Chamber;Gringolts Quartet (quatuor à cordes) | Ilya Gringolts (violon) | Anahit Kurtikyan (violon) | Silvia Simionescu (alto) | Claudius Herrmann (violoncelle);Wolfgang A. Mozart — Streichquartett KV 464 | György Kurtág — Hommage à Jacob Obrecht | Robert Schumann — Streichquartett op. 41/3 | Robert Schumann — Bis: Streichquartett op. 41/1: 3. Adagio
000000e9:001b9148;2025-10-21T12:30:00;Lunch concert;;Grand Auditorium;Music and More;Mood-booster;Orchestra;Cathy Krier (piano) | Colin Toniello (piano);Anton Arenski — Suite op. 23/2 | Witold Lutosławski — Variations sur un thème de Paganini | Clara Schumann — Bis: Marsch Es-Dur (mi bémol majeur)
000000e9:001ab984;2025-10-23T15:30:00;D’Lotti sicht seng Noss;Eng musikalesch Sich no de Kläng vum Bësch;Espace Découverte;In Luxembourgish;3–5 years;0;Caroline Richards (Regie) | Duo Duor (ensemble) | Hila Ofek (Harf) | Andre Tsirlin (Saxofon) | Clara Hertz (Schauspill) | Alexandra Lichtenberger (Kostümer) | Anja Di Bartolomeo (Text);
000000e9:001ab984;2025-10-23T15:30:00;D’Lotti sicht seng Noss;Eng musikalesch Sich no de Kläng vum Bësch;Espace Découverte;In Luxembourgish;3–5 years;0;Caroline Richards (Regie) | Duo Duor (ensemble) | Hila Ofek (Harf) | Andre Tsirlin (Saxofon) | Clara Hertz (Schauspill) | Alexandra Lichtenberger (Kostümer) | Anja Di Bartolomeo (Text);
000000e9:0019f89a;2025-10-24T10:00:00;Unter Wasser!;;Grand Auditorium;In German;6–12 years;0;Luxembourg Philharmonic (orchestre) | André Gatzke (Konzeption, Moderation) | Friederike Karig (Konzeption, Text) | Izabelė Jankauskaitė (Leitung);Bedřich Smetana — Vltava (Má vlast N° 2) (Auszug) | Paul Dukas — L'Apprenti sorcier (Der Zauberlehrling) | Piotr Ilitch Tchaïkovski — Le Lac des Cygnes (Schwanensee). Suite N° 1: Scène | Claude Debussy — La Cathédrale engloutie (Préludes. Premier livre N° 10) (arr. Leopold Stokowski) | Klaus Badelt — Pirates of the Caribbean (arr. Ted Ricketts)
000000e9:001ab8db;2025-10-24T10:00:00;D’Lotti sicht seng Noss;Eng musikalesch Sich no de Kläng vum Bësch;Espace Découverte;In Luxembourgish;3–5 years;0;Caroline Richards (Regie) | Duo Duor (ensemble) | Hila Ofek (Harf) | Andre Tsirlin (Saxofon) | Clara Hertz (Schauspill) | Alexandra Lichtenberger (Kostümer) | Anja Di Bartolomeo (Text);
000000e9:001ab8dd;2025-10-24T15:30:00;D’Lotti sicht seng Noss;Eng musikalesch Sich no de Kläng vum Bësch;Espace Découverte;In Luxembourgish;3–5 years;0;Caroline Richards (Regie) | Duo Duor (ensemble) | Hila Ofek (Harf) | Andre Tsirlin (Saxofon) | Clara Hertz (Schauspill) | Alexandra Lichtenberger (Kostümer) | Anja Di Bartolomeo (Text);
000000e9:001ab8ec;2025-10-25T10:30:00;D’Lotti sicht seng Noss;Eng musikalesch Sich no de Kläng vum Bësch;Espace Découverte;In Luxembourgish;3–5 years;;Caroline Richards (Regie) | Duo Duor (ensemble) | Hila Ofek (Harf) | Andre Tsirlin (Saxofon) | Clara Hertz (Schauspill) | Alexandra Lichtenberger (Kostümer) | Anja Di Bartolomeo (Text);
000000e9:0019f89c;2025-10-25T11:00:00;Unter Wasser!;;Grand Auditorium;In German;6–106 years;0;Luxembourg Philharmonic (orchestre) | André Gatzke (Konzeption, Moderation) | Friederike Karig (Konzeption, Text) | Izabelė Jankauskaitė (Leitung);Bedřich Smetana — Vltava (Má vlast N° 2) (Auszug) | Paul Dukas — L'Apprenti sorcier (Der Zauberlehrling) | Piotr Ilitch Tchaïkovski — Le Lac des Cygnes (Schwanensee). Suite N° 1: Scène | Claude Debussy — La Cathédrale engloutie (Préludes. Premier livre N° 10) (arr. Leopold Stokowski) | Klaus Badelt — Pirates of the Caribbean (arr. Ted Ricketts)
000000e9:001b7c1b;2025-10-25T11:00:00;Es spukt im Labyrinth;;Salle de Musique de Chambre;In German;6–10 years;;Elisabeth Schilling (conception) | Elisabeth Schilling (animation) | Philippe Schwartz (arrangements) | Pierre Gomes (basson) | Malou Garofalo (clarinette) | Virginia Ferreira (décors) | Yves Schumacher (tuba) | Tamara Rosselet (orgue) | Alain Baustert (flûte);
000000e9:001b7c1c;2025-10-25T17:00:00;Le labyrinthe hanté;;Salle de Musique de Chambre;In French;6–10 years;0;Elisabeth Schilling (conception) | Elisabeth Schilling (animation) | Philippe Schwartz (arrangements) | Pierre Gomes (basson) | Malou Garofalo (clarinette) | Virginia Ferreira (décors) | Yves Schumacher (tuba) | Tamara Rosselet (orgue) | Alain Baustert (flûte);
000000e9:001b1ba7;2025-10-25T19:30:00;Voices on Broadway;The soul of musical theatre;Grand Auditorium;External Organiser;;0;Musique Militaire Grand-Ducale (orchestre) | Lieutenant-Colonel Jean-Claude Braun (direction) | Esther Conter (mezzo-soprano) | Serge Schonckert (ténor) | Fernand Delosch (baryton) | Anna Katharina Felke (soprano);West Side Story, Wicked, Elisabeth, Anastasia, La cage aux folles et autres (extraits)
000000e9:001ab8e5;2025-10-26T10:30:00;Lotti et la chasse aux noix;;Espace Découverte;In French;3–5 years;;Caroline Richards (mise en scène) | Duo Duor (ensemble) | Clara Hertz (comédie) | Alexandra Lichtenberger (costumes) | Anja Di Bartolomeo (texte);
000000e9:001b6e66;2025-10-26T16:00:00;Face-à-Face: Schubert;Moderated Concert;Salle de Musique de Chambre;Intimate;Music and More;Chamber;Graham Johnson (piano) | Graham Johnson (Kommentar) | Armand Rabot (baryton) | Martha Guth (soprano) | Sebastian Hill (ténor);Franz Schubert — «Der Einsame» D 800 | Franz Schubert — «Die junge Nonne» D 828 | Franz Schubert — «Auf der Bruck» D 853 | Franz Schubert — «Totengräbers Heimwehe» D 842 | Franz Schubert — «Ellens Gesang I» D 837 | Franz Schubert — «Ellens Gesang II» D 838 | Franz Schubert — «Ellens Gesang III» D 839 | Franz Schubert — «Die Allmacht» D 852 | Franz Schubert — «Das Heimweh» D 851 | Franz Schubert — «Im Frühling» D 882 | Franz Schubert — «Der liebliche Stern» D 861 | Franz Schubert — «Lied des Florio» D 857 N° 2 | Franz Schubert — «Lied der Delphine» D 857 N° 1 | Franz Schubert — «An Silvia» D 891 | Franz Schubert — «Fischerweise» D 881
000000e9:001b6e66;2025-10-26T16:00:00;Face-à-Face: Schubert;Moderated Concert;Salle de Musique de Chambre;Intimate;Music and More;Chamber;Graham Johnson (piano) | Graham Johnson (Kommentar) | Armand Rabot (baryton) | Martha Guth (soprano) | Sebastian Hill (ténor);Franz Schubert — «Der Einsame» D 800 | Franz Schubert — «Die junge Nonne» D 828 | Franz Schubert — «Auf der Bruck» D 853 | Franz Schubert — «Totengräbers Heimwehe» D 842 | Franz Schubert — «Ellens Gesang I» D 837 | Franz Schubert — «Ellens Gesang II» D 838 | Franz Schubert — «Ellens Gesang III» D 839 | Franz Schubert — «Die Allmacht» D 852 | Franz Schubert — «Das Heimweh» D 851 | Franz Schubert — «Im Frühling» D 882 | Franz Schubert — «Der liebliche Stern» D 861 | Franz Schubert — «Lied des Florio» D 857 N° 2 | Franz Schubert — «Lied der Delphine» D 857 N° 1 | Franz Schubert — «An Silvia» D 891 | Franz Schubert — «Fischerweise» D 881
000000e9:001b823d;2025-10-26T19:30:00;Michael Wollny & Friends;;Grand Auditorium;Jazz and More;Mood-booster;Jazz / Blues;Michael Wollny (piano) | Nils Landgren (trombone) | Nils Landgren (vocals) | Lars Danielsson (double bass) | Lars Danielsson (cello) | Wolfgang Haffner (Drums);
000000e9:001ab8ed;2025-10-27T10:00:00;Lotti cherche ses noix;Eng musikalesch Sich no de Kläng vum Bësch;Espace Découverte;In Luxembourgish;3–5 years;0;Caroline Richards (Regie) | Duo Duor (ensemble) | Hila Ofek (Harf) | Andre Tsirlin (Saxofon) | Clara Hertz (Schauspill) | Alexandra Lichtenberger (Kostümer) | Anja Di Bartolomeo (Text);
000000e9:001b20c0;2025-10-27T19:30:00;24 at the Piano: Chopin & Shostakovich;Yulianna Avdeeva;Salle de Musique de Chambre;Classical Hits;Instrument Focus;Chamber;Yulianna Avdeeva (piano);Dmitri Chostakovitch — Prélude et Fugue op. 87/1 | Dmitri Chostakovitch — Prélude et Fugue op. 87/2 | Dmitri Chostakovitch — Prélude et Fugue op. 87/6 | Dmitri Chostakovitch — Prélude et Fugue op. 87/7 | Dmitri Chostakovitch — Prélude et Fugue op. 87/12 | Dmitri Chostakovitch — Prélude et Fugue op. 87/14 | Dmitri Chostakovitch — Prélude et Fugue op. 87/21 | Dmitri Chostakovitch — Prélude et Fugue op. 87/24 | Frédéric Chopin — Préludes op. 28 | Frédéric Chopin — Bis: Nocturne op. 62/1
